10.8,0.068391,0.032326,0.033059,0.042212,0.031015,0.026773,0.029278,0.043955,0.036611,0.04488
10.9,0.067311,0.032326,0.032968,0.042426,0.030841,0.026705,0.029171,0.043834,0.036536,0.044912
11,0.066247,0.032326,0.032879,0.042632,0.03067,0.026638,0.029066,0.04371,0.036462,0.044942
11.1,0.065197,0.032326,0.032789,0.042832,0.0305,0.026575,0.028962,0.043583,0.036388,0.04497
11.2,0.064164,0.032326,0.032701,0.043023,0.030333,0.026514,0.028861,0.043453,0.036314,0.044996
11.3,0.063145,0.032326,0.032613,0.043206,0.030168,0.026456,0.028761,0.043321,0.036241,0.045019
11.4,0.062142,0.032326,0.032526,0.04338,0.030005,0.026401,0.028664,0.043187,0.036167,0.04504
11.5,0.061154,0.032326,0.03244,0.043545,0.029844,0.026349,0.028568,0.04305,0.036094,0.045059
11.6,0.060181,0.032326,0.032355,0.043699,0.029685,0.026299,0.028474,0.042911,0.036021,0.045075
11.7,0.059223,0.032326,0.032271,0.043843,0.029528,0.026253,0.028383,0.042769,0.035949,0.045088
11.8,0.05828,0.032326,0.032188,0.043976,0.029373,0.026209,0.028293,0.042625,0.035876,0.045099
11.9,0.057353,0.032326,0.032105,0.044098,0.029221,0.026168,0.028206,0.042479,0.035804,0.045107
12,0.05644,0.032326,0.032024,0.044208,0.029071,0.026131,0.02812,0.042331,0.035733,0.045112
12.1,0.055542,0.032326,0.031943,0.044305,0.028923,0.026096,0.028037,0.04218,0.035661,0.045113
12.2,0.054659,0.032326,0.031864,0.04439,0.028777,0.026065,0.027956,0.042028,0.03559,0.045111
12.3,0.053791,0.032326,0.031786,0.044462,0.028634,0.026036,0.027877,0.041873,0.035519,0.045105
12.4,0.052937,0.032326,0.031708,0.044521,0.028493,0.026011,0.027801,0.041717,0.035449,0.045095
12.5,0.052099,0.032326,0.031632,0.044566,0.028355,0.025989,0.027727,0.041558,0.035379,0.045082
12.6,0.051275,0.032326,0.031557,0.044597,0.028219,0.02597,0.027655,0.041397,0.035309,0.045064
12.7,0.050467,0.032326,0.031483,0.044615,0.028085,0.025955,0.027586,0.041234,0.03524,0.045041
12.8,0.049673,0.032326,0.03141,0.044619,0.027954,0.025943,0.027519,0.041069,0.03517,0.045014
12.9,0.048894,0.032326,0.031338,0.044609,0.027825,0.025934,0.027454,0.040902,0.035101,0.044983
13,0.048131,0.032326,0.031268,0.044586,0.027699,0.025929,0.027392,0.040732,0.035032,0.044946
13.1,0.047383,0.032326,0.031198,0.044548,0.027575,0.025927,0.027333,0.040561,0.034963,0.044905
13.2,0.046651,0.032326,0.03113,0.044498,0.027454,0.025928,0.027275,0.040387,0.034894,0.044858
13.3,0.045934,0.032326,0.031062,0.044434,0.027335,0.025933,0.027221,0.040211,0.034826,0.044806
13.4,0.045234,0.032326,0.030996,0.044358,0.027219,0.025942,0.027169,0.040034,0.034757,0.044749
13.5,0.044551,0.032326,0.030931,0.044268,0.027106,0.025954,0.02712,0.039854,0.034687,0.044687
13.6,0.043884,0.032326,0.030867,0.044167,0.026996,0.025969,0.027073,0.039671,0.034618,0.04462
13.7,0.043234,0.032326,0.030803,0.044054,0.026888,0.025989,0.02703,0.039487,0.034548,0.044547
13.8,0.042603,0.032326,0.030741,0.04393,0.026783,0.026012,0.026988,0.039301,0.034478,0.04447
13.9,0.041989,0.032326,0.030679,0.043796,0.026681,0.026038,0.02695,0.039113,0.034407,0.044387
14,0.041394,0.032326,0.030618,0.043651,0.026582,0.026069,0.026914,0.038922,0.034336,0.0443
14.1,0.040818,0.032326,0.030558,0.043496,0.026486,0.026102,0.026881,0.03873,0.034263,0.044208
14.2,0.040261,0.032326,0.030499,0.043332,0.026393,0.02614,0.02685,0.038536,0.03419,0.044112
14.3,0.039725,0.032326,0.030439,0.04316,0.026302,0.026181,0.026823,0.03834,0.034116,0.044012
14.4,0.039209,0.032326,0.030381,0.04298,0.026215,0.026226,0.026798,0.038142,0.034041,0.043907
14.5,0.038713,0.032326,0.030322,0.042792,0.02613,0.026274,0.026775,0.037943,0.033965,0.043799
14.6,0.038239,0.032326,0.030264,0.042598,0.026049,0.026325,0.026755,0.037742,0.033888,0.043687
14.7,0.037786,0.032326,0.030206,0.042397,0.02597,0.02638,0.026738,0.03754,0.033809,0.043572
14.8,0.037354,0.032326,0.030148,0.04219,0.025894,0.026439,0.026723,0.037336,0.033729,0.043453
14.9,0.036945,0.032326,0.030089,0.041978,0.025822,0.0265,0.026711,0.037131,0.033648,0.043332
15,0.036557,0.032326,0.030031,0.041762,0.025752,0.026564,0.026701,0.036925,0.033565,0.043209
15.1,0.03619,0.032326,0.029972,0.041541,0.025686,0.026631,0.026693,0.036718,0.033481,0.043083
15.2,0.035846,0.032326,0.029912,0.041316,0.025622,0.026701,0.026688,0.036511,0.033395,0.042955
15.3,0.035522,0.032326,0.029852,0.041088,0.025561,0.026773,0.026685,0.036303,0.033308,0.042826
15.4,0.03522,0.032326,0.029791,0.040858,0.025503,0.026847,0.026683,0.036094,0.033219,0.042695
15.5,0.034938,0.032326,0.02973,0.040624,0.025448,0.026924,0.026684,0.035885,0.03313,0.042563
15.6,0.034676,0.032326,0.029668,0.040389,0.025395,0.027002,0.026686,0.035676,0.033038,0.042429
15.7,0.034434,0.032326,0.029605,0.040152,0.025346,0.027081,0.02669,0.035467,0.032946,0.042295
15.8,0.034211,0.032326,0.029541,0.039913,0.025299,0.027162,0.026695,0.035257,0.032852,0.04216
15.9,0.034006,0.032326,0.029477,0.039674,0.025254,0.027244,0.026701,0.035049,0.032757,0.042025
16,0.033818,0.032326,0.029411,0.039433,0.025212,0.027326,0.026709,0.03484,0.03266,0.041889
16.1,0.033647,0.032326,0.029345,0.039193,0.025172,0.027409,0.026718,0.034632,0.032563,0.041753
16.2,0.033491,0.032326,0.029278,0.038952,0.025135,0.027492,0.026727,0.034425,0.032465,0.041617
16.3,0.033351,0.032326,0.02921,0.038711,0.0251,0.027576,0.026738,0.034218,0.032367,0.041481
16.4,0.033224,0.032326,0.029142,0.03847,0.025066,0.027659,0.026749,0.034013,0.032267,0.041345
16.5,0.03311,0.032326,0.029073,0.03823,0.025035,0.027742,0.02676,0.033808,0.032167,0.04121
16.6,0.033008,0.032326,0.029004,0.037991,0.025006,0.027825,0.026772,0.033605,0.032067,0.041075
16.7,0.032918,0.032326,0.028934,0.037753,0.024978,0.027907,0.026784,0.033403,0.031966,0.04094
16.8,0.032837,0.032326,0.028865,0.037515,0.024952,0.027988,0.026797,0.033202,0.031865,0.040807
16.9,0.032766,0.032326,0.028795,0.037279,0.024928,0.02807,0.026809,0.033003,0.031765,0.040673
17,0.032704,0.032326,0.028726,0.037044,0.024905,0.02815,0.026822,0.032806,0.031664,0.040541
17.1,0.032649,0.032326,0.028657,0.036811,0.024884,0.02823,0.026835,0.03261,0.031563,0.040409
17.2,0.032601,0.032326,0.028589,0.036579,0.024864,0.02831,0.026849,0.032415,0.031463,0.040278
17.3,0.032559,0.032326,0.028522,0.036349,0.024846,0.02839,0.026862,0.032223,0.031364,0.040148
17.4,0.032523,0.032326,0.028456,0.03612,0.024828,0.028469,0.026876,0.032033,0.031265,0.040019
17.5,0.032492,0.032326,0.028391,0.035894,0.024813,0.028549,0.02689,0.031844,0.031166,0.039891
17.6,0.032466,0.032326,0.028328,0.035669,0.024798,0.028629,0.026904,0.031657,0.031069,0.039764
17.7,0.032443,0.032326,0.028266,0.035446,0.024785,0.028709,0.02692,0.031473,0.030972,0.039638
17.8,0.032423,0.032326,0.028206,0.035225,0.024774,0.02879,0.026935,0.03129,0.030877,0.039513
17.9,0.032407,0.032326,0.028149,0.035007,0.024764,0.028872,0.026952,0.03111,0.030782,0.039389
18,0.032393,0.032326,0.028093,0.03479,0.024756,0.028954,0.026969,0.030932,0.030689,0.039266
18.1,0.032381,0.032326,0.02804,0.034576,0.024749,0.029039,0.026987,0.030756,0.030596,0.039144
18.2,0.032371,0.032326,0.02799,0.034363,0.024745,0.029124,0.027007,0.030583,0.030506,0.039023
18.3,0.032363,0.032326,0.027942,0.034153,0.024742,0.029212,0.027027,0.030411,0.030416,0.038903
18.4,0.032356,0.032326,0.027897,0.033945,0.024742,0.029301,0.027049,0.030242,0.030328,0.038784
18.5,0.032351,0.032326,0.027855,0.03374,0.024744,0.029392,0.027073,0.030075,0.030242,0.038666
18.6,0.032346,0.032326,0.027817,0.033536,0.024748,0.029486,0.027098,0.029911,0.030156,0.03855
18.7,0.032342,0.032326,0.027781,0.033335,0.024755,0.029582,0.027125,0.029749,0.030073,0.038434
18.8,0.032339,0.032326,0.027749,0.033136,0.024765,0.029681,0.027155,0.029589,0.029991,0.03832
18.9,0.032336,0.032326,0.027721,0.032939,0.024777,0.029782,0.027186,0.029431,0.029911,0.038207
19,0.032334,0.032326,0.027696,0.032745,0.024793,0.029887,0.027219,0.029276,0.029832,0.038094
19.1,0.032333,0.032326,0.027674,0.032553,0.024813,0.029994,0.027255,0.029124,0.029755,0.037983
19.2,0.032331,0.032326,0.027657,0.032363,0.024835,0.030104,0.027293,0.028973,0.02968,0.037873
19.3,0.03233,0.032326,0.027642,0.032175,0.024862,0.030218,0.027334,0.028826,0.029607,0.037764
19.4,0.032329,0.032326,0.027632,0.03199,0.024892,0.030334,0.027377,0.02868,0.029535,0.037656
19.5,0.032329,0.032326,0.027625,0.031806,0.024926,0.030453,0.027423,0.028537,0.029465,0.03755
19.6,0.032328,0.032326,0.027622,0.031625,0.024965,0.030576,0.027471,0.028397,0.029397,0.037444
19.7,0.032328,0.032326,0.027623,0.031447,0.025007,0.030702,0.027522,0.028258,0.029331,0.03734
19.8,0.032327,0.032326,0.027627,0.03127,0.025055,0.03083,0.027577,0.028123,0.029267,0.037236
19.9,0.032327,0.032326,0.027635,0.031096,0.025106,0.030962,0.027634,0.027989,0.029204,0.037134
20,0.032327,0.032326,0.027647,0.030924,0.025162,0.031097,0.027693,0.027858,0.029143,0.037033
20.1,0.032327,0.032326,0.027663,0.030754,0.025223,0.031235,0.027756,0.02773,0.029085,0.036932
20.2,0.032326,0.032326,0.027682,0.030586,0.025289,0.031375,0.027822,0.027604,0.029028,0.036833
20.3,0.032326,0.032326,0.027705,0.030421,0.02536,0.031518,0.027891,0.027481,0.028972,0.036735
20.4,0.032326,0.032326,0.027732,0.030257,0.025436,0.031664,0.027962,0.02736,0.028919,0.036638
20.5,0.032326,0.032326,0.027762,0.030096,0.025517,0.031812,0.028037,0.027241,0.028868,0.036542
20.6,0.032326,0.032326,0.027796,0.029938,0.025603,0.031963,0.028114,0.027125,0.028818,0.036448
20.7,0.032326,0.032326,0.027833,0.029781,0.025694,0.032116,0.028195,0.027012,0.02877,0.036354
20.8,0.032326,0.032326,0.027874,0.029627,0.025791,0.032271,0.028278,0.026901,0.028724,0.036261
20.9,0.032326,0.032326,0.027918,0.029475,0.025893,0.032428,0.028365,0.026792,0.02868,0.03617
21,0.032326,0.032326,0.027966,0.029325,0.026,0.032586,0.028454,0.026686,0.028638,0.036079
21.1,0.032326,0.032326,0.028017,0.029177,0.026112,0.032747,0.028546,0.026583,0.028598,0.03599
21.2,0.032326,0.032326,0.028072,0.029032,0.02623,0.032909,0.028641,0.026482,0.02856,0.035901
21.3,0.032326,0.032326,0.028131,0.028889,0.026353,0.033072,0.028738,0.026384,0.028523,0.035814
21.4,0.032326,0.032326,0.028192,0.028748,0.026481,0.033237,0.028839,0.026288,0.028489,0.035728
21.5,0.032326,0.032326,0.028257,0.02861,0.026615,0.033402,0.028942,0.026195,0.028456,0.035642
21.6,0.032326,0.032326,0.028326,0.028474,0.026754,0.033569,0.029048,0.026104,0.028426,0.035558
21.7,0.032326,0.032326,0.028398,0.02834,0.026898,0.033736,0.029156,0.026017,0.028397,0.035475
21.8,0.032326,0.032326,0.028474,0.028209,0.027047,0.033904,0.029267,0.025931,0.02837,0.035393
21.9,0.032326,0.032326,0.028553,0.02808,0.027201,0.034072,0.029381,0.025849,0.028345,0.035312
22,0.032326,0.032326,0.028636,0.027954,0.02736,0.03424,0.029497,0.025769,0.028322,0.035233
22.1,0.032326,0.032326,0.028722,0.02783,0.027525,0.034408,0.029615,0.025692,0.0283,0.035154
22.2,0.032326,0.032326,0.028812,0.027709,0.027694,0.034576,0.029736,0.025617,0.028281,0.035076
22.3,0.032326,0.032326,0.028905,0.02759,0.027868,0.034743,0.029859,0.025545,0.028263,0.034999
22.4,0.032326,0.032326,0.029002,0.027473,0.028047,0.03491,0.029985,0.025476,0.028248,0.034924
22.5,0.032326,0.032326,0.029102,0.02736,0.028231,0.035077,0.030112,0.02541,0.028234,0.034849
22.6,0.032326,0.032326,0.029206,0.027249,0.028419,0.035242,0.030242,0.025346,0.028223,0.034775
22.7,0.032326,0.032326,0.029314,0.02714,0.028612,0.035406,0.030374,0.025285,0.028213,0.034703
22.8,0.032326,0.032326,0.029425,0.027035,0.028809,0.035569,0.030508,0.025227,0.028205,0.034632
22.9,0.032326,0.032326,0.029541,0.026932,0.02901,0.03573,0.030644,0.025172,0.028199,0.034561
23,0.032326,0.032326,0.029659,0.026831,0.029216,0.03589,0.030782,0.025119,0.028195,0.034492
23.1,0.032326,0.032326,0.029782,0.026734,0.029426,0.036048,0.030921,0.025069,0.028192,0.034424
23.2,0.032326,0.032326,0.029908,0.026639,0.029639,0.036204,0.031063,0.025022,0.028192,0.034356
23.3,0.032326,0.032326,0.030038,0.026547,0.029857,0.036357,0.031206,0.024978,0.028194,0.03429
23.4,0.032326,0.032326,0.030172,0.026458,0.030078,0.036509,0.03135,0.024936,0.028197,0.034225
23.5,0.032326,0.032326,0.030309,0.026371,0.030303,0.036657,0.031496,0.024898,0.028203,0.034161
23.6,0.032326,0.032326,0.03045,0.026288,0.030532,0.036803,0.031644,0.024862,0.02821,0.034098
23.7,0.032326,0.032326,0.030594,0.026207,0.030764,0.036946,0.031793,0.024829,0.028219,0.034036
23.8,0.032326,0.032326,0.030742,0.02613,0.030999,0.037085,0.031943,0.024799,0.02823,0.033975
23.9,0.032326,0.032326,0.030893,0.026055,0.031238,0.037222,0.032094,0.024771,0.028243,0.033915
24,0.032326,0.032326,0.031048,0.025983,0.031479,0.037355,0.032246,0.024747,0.028257,0.033856
24.1,0.032326,0.032326,0.031206,0.025914,0.031723,0.037484,0.032399,0.024725,0.028274,0.033798
24.2,0.032326,0.032326,0.031368,0.025849,0.031971,0.037609,0.032553,0.024706,0.028292,0.033741
24.3,0.032326,0.032326,0.031532,0.025786,0.03222,0.03773,0.032707,0.02469,0.028312,0.033685
24.4,0.032326,0.032326,0.0317,0.025726,0.032473,0.037848,0.032862,0.024677,0.028334,0.033631
24.5,0.032326,0.032326,0.03187,0.025669,0.032727,0.03796,0.033018,0.024667,0.028358,0.033577
24.6,0.032326,0.032326,0.032044,0.025615,0.032984,0.038069,0.033174,0.02466,0.028384,0.033524
24.7,0.032326,0.032326,0.03222,0.025564,0.033243,0.038173,0.03333,0.024655,0.028411,0.033472
24.8,0.032326,0.032326,0.032399,0.025516,0.033504,0.038272,0.033486,0.024653,0.02844,0.033422
24.9,0.032326,0.032326,0.03258,0.025471,0.033766,0.038366,0.033642,0.024654,0.028471,0.033372
25,0.032326,0.032326,0.032763,0.025429,0.03403,0.038455,0.033798,0.024658,0.028504,0.033323
25.1,0.032326,0.032326,0.032948,0.02539,0.034295,0.038539,0.033954,0.024665,0.028539,0.033276
25.2,0.032326,0.032326,0.033136,0.025354,0.034562,0.038618,0.034109,0.024674,0.028575,0.033229
25.3,0.032326,0.032326,0.033325,0.025321,0.034829,0.038692,0.034263,0.024687,0.028613,0.033184
25.4,0.032326,0.032326,0.033515,0.025291,0.035097,0.03876,0.034417,0.024702,0.028652,0.033139
25.5,0.032326,0.032326,0.033707,0.025264,0.035366,0.038823,0.03457,0.02472,0.028694,0.033095
25.6,0.032326,0.032326,0.033901,0.02524,0.035635,0.038881,0.034722,0.024741,0.028737,0.033053
25.7,0.032326,0.032326,0.034095,0.025218,0.035903,0.038932,0.034873,0.024765,0.028781,0.033011
25.8,0.032326,0.032326,0.03429,0.0252,0.036172,0.038979,0.035022,0.024791,0.028827,0.032971
25.9,0.032326,0.032326,0.034485,0.025185,0.03644,0.039019,0.035169,0.02482,0.028875,0.032931
