t(s),P=100mmHg,P=110mmHg,P=120mmHg,130mmHg,140mmHg,150mmHg,160mmHg,170mmHg,180mmHg
226.4,0.5,0.53068,0.64725,0.69221,0.74709,0.79363,0.83964,0.89968,0.94559
226.5,0.5,0.53053,0.64731,0.6915,0.74642,0.79424,0.8392,0.89971,0.94559
226.6,0.5,0.5304,0.64735,0.69077,0.74573,0.79484,0.83877,0.89975,0.94559
226.7,0.5,0.53028,0.64738,0.69002,0.74502,0.79543,0.83834,0.89978,0.94559
226.8,0.5,0.53017,0.6474,0.68925,0.7443,0.79602,0.83791,0.89981,0.94559
226.9,0.5,0.53008,0.64741,0.68845,0.74356,0.79659,0.83749,0.89984,0.94559
227,0.5,0.53,0.64741,0.68764,0.74281,0.79716,0.83707,0.89986,0.94559
227.1,0.5,0.52993,0.6474,0.68681,0.74204,0.79771,0.83665,0.89988,0.94559
227.2,0.5,0.52987,0.64738,0.68596,0.74126,0.79826,0.83623,0.8999,0.94559
227.3,0.5,0.52983,0.64735,0.6851,0.74047,0.79879,0.83582,0.89991,0.94559
227.4,0.5,0.52979,0.6473,0.68421,0.73967,0.79932,0.83541,0.89993,0.94559
227.5,0.5,0.52976,0.64725,0.68332,0.73886,0.79983,0.83501,0.89994,0.94559
227.6,0.5,0.52973,0.6472,0.6824,0.73804,0.80033,0.83461,0.89995,0.94559
227.7,0.5,0.52972,0.64713,0.68148,0.73721,0.80083,0.83421,0.89995,0.94559
227.8,0.5,0.52971,0.64705,0.68055,0.73637,0.80131,0.83382,0.89995,0.94559
227.9,0.5,0.5297,0.64697,0.6796,0.73553,0.80177,0.83343,0.89995,0.94559
228,0.5,0.52971,0.64687,0.67865,0.73469,0.80223,0.83305,0.89995,0.94559
228.1,0.5,0.52971,0.64677,0.67769,0.73384,0.80268,0.83267,0.89994,0.94558
228.2,0.5,0.52973,0.64666,0.67673,0.73299,0.80311,0.8323,0.89994,0.94558
228.3,0.5,0.52974,0.64654,0.67576,0.73214,0.80353,0.83193,0.89992,0.94558
228.4,0.5,0.52976,0.64641,0.67479,0.73128,0.80394,0.83157,0.89991,0.94558
228.5,0.5,0.52979,0.64627,0.67382,0.73043,0.80433,0.83122,0.89989,0.94558
228.6,0.5,0.52982,0.64612,0.67285,0.72958,0.80472,0.83087,0.89988,0.94558
228.7,0.5,0.52985,0.64596,0.67189,0.72874,0.80509,0.83052,0.89985,0.94558
228.8,0.5,0.52988,0.64579,0.67092,0.7279,0.80545,0.83019,0.89983,0.94558
228.9,0.5,0.52992,0.64561,0.66996,0.72706,0.8058,0.82985,0.8998,0.94558
229,0.5,0.52996,0.64542,0.66901,0.72623,0.80613,0.82953,0.89977,0.94558
229.1,0.5,0.53,0.64522,0.66807,0.72541,0.80645,0.82921,0.89974,0.94558
229.2,0.5,0.53005,0.645,0.66714,0.7246,0.80676,0.8289,0.89971,0.94558
229.3,0.5,0.53009,0.64477,0.66622,0.72379,0.80706,0.82859,0.89967,0.94558
229.4,0.5,0.53014,0.64453,0.6653,0.723,0.80734,0.82829,0.89963,0.94558
229.5,0.5,0.5302,0.64427,0.66441,0.72221,0.80761,0.82799,0.89959,0.94558
229.6,0.5,0.53025,0.644,0.66352,0.72144,0.80787,0.8277,0.89954,0.94558
229.7,0.5,0.53031,0.64372,0.66266,0.72068,0.80811,0.82742,0.89949,0.94558
229.8,0.5,0.53037,0.64341,0.6618,0.71993,0.80834,0.82715,0.89944,0.94558
229.9,0.5,0.53043,0.64309,0.66097,0.7192,0.80856,0.82688,0.89939,0.94558
230,0.5,0.5305,0.64275,0.66015,0.71848,0.80877,0.82662,0.89933,0.94558
230.1,0.5,0.53056,0.6424,0.65935,0.71777,0.80897,0.82636,0.89928,0.94558
230.2,0.5,0.53064,0.64202,0.65857,0.71708,0.80915,0.82611,0.89922,0.94558
230.3,0.5,0.53071,0.64163,0.65781,0.71641,0.80932,0.82587,0.89915,0.94558
230.4,0.5,0.53079,0.64121,0.65707,0.71575,0.80947,0.82563,0.89909,0.94558
230.5,0.5,0.53087,0.64077,0.65635,0.71511,0.80961,0.8254,0.89902,0.94558
230.6,0.5,0.53096,0.64031,0.65565,0.71448,0.80974,0.82518,0.89895,0.94558
230.7,0.5,0.53105,0.63983,0.65498,0.71387,0.80986,0.82496,0.89888,0.94558
230.8,0.5,0.53115,0.63933,0.65432,0.71327,0.80996,0.82475,0.8988,0.94558
230.9,0.5,0.53125,0.6388,0.65368,0.71269,0.81005,0.82455,0.89873,0.94557
231,0.5,0.53136,0.63824,0.65307,0.71213,0.81013,0.82435,0.89865,0.94557
231.1,0.5,0.53147,0.63766,0.65248,0.71159,0.8102,0.82416,0.89857,0.94557
231.2,0.5,0.53159,0.63706,0.6519,0.71106,0.81025,0.82398,0.89848,0.94557
231.3,0.5,0.53172,0.63643,0.65135,0.71054,0.81028,0.8238,0.8984,0.94557
231.4,0.5,0.53186,0.63578,0.65082,0.71005,0.81031,0.82363,0.89831,0.94557
231.5,0.5,0.532,0.6351,0.65032,0.70957,0.81032,0.82346,0.89822,0.94557
231.6,0.5,0.53216,0.63439,0.64983,0.7091,0.81032,0.8233,0.89813,0.94557
231.7,0.5,0.53232,0.63367,0.64936,0.70866,0.8103,0.82315,0.89804,0.94557
231.8,0.5,0.5325,0.63291,0.64891,0.70823,0.81027,0.82301,0.89794,0.94557
231.9,0.5,0.53269,0.63213,0.64848,0.70781,0.81022,0.82287,0.89785,0.94557
232,0.5,0.53289,0.63133,0.64807,0.70741,0.81017,0.82273,0.89775,0.94557
232.1,0.5,0.5331,0.6305,0.64768,0.70702,0.81009,0.82261,0.89765,0.94557
232.2,0.5,0.53333,0.62965,0.64731,0.70665,0.81001,0.82248,0.89754,0.94557
232.3,0.5,0.53358,0.62878,0.64696,0.70629,0.80991,0.82237,0.89744,0.94557
232.4,0.5,0.53384,0.62789,0.64662,0.70595,0.80979,0.82226,0.89733,0.94557
232.5,0.5,0.53412,0.62698,0.6463,0.70562,0.80966,0.82216,0.89723,0.94557
232.6,0.5,0.53442,0.62605,0.646,0.70531,0.80952,0.82206,0.89712,0.94557
232.7,0.5,0.53474,0.62511,0.64571,0.70501,0.80936,0.82197,0.89701,0.94557
232.8,0.5,0.53508,0.62415,0.64544,0.70472,0.80918,0.82189,0.89689,0.94557
232.9,0.5,0.53545,0.62317,0.64518,0.70444,0.80899,0.82181,0.89678,0.94557
233,0.5,0.53584,0.62218,0.64494,0.70418,0.80879,0.82174,0.89667,0.94556
233.1,0.5,0.53626,0.62119,0.64471,0.70393,0.80857,0.82167,0.89655,0.94556
233.2,0.5,0.53671,0.62018,0.64449,0.70369,0.80834,0.82161,0.89643,0.94556
233.3,0.5,0.53719,0.61916,0.64429,0.70346,0.80809,0.82156,0.89632,0.94556
233.4,0.5,0.5377,0.61814,0.6441,0.70324,0.80782,0.82151,0.8962,0.94556
233.5,0.5,0.53824,0.61712,0.64392,0.70304,0.80754,0.82147,0.89608,0.94556
233.6,0.5,0.53882,0.61609,0.64375,0.70284,0.80724,0.82143,0.89595,0.94556
233.7,0.5,0.53943,0.61507,0.64359,0.70265,0.80693,0.8214,0.89583,0.94556
233.8,0.5,0.54008,0.61404,0.64345,0.70248,0.80661,0.82138,0.89571,0.94556
233.9,0.5,0.54077,0.61302,0.64331,0.70231,0.80626,0.82136,0.89558,0.94556
234,0.5,0.54149,0.61201,0.64319,0.70215,0.80591,0.82135,0.89546,0.94556
234.1,0.5,0.54226,0.611,0.64307,0.702,0.80553,0.82134,0.89533,0.94556
234.2,0.5,0.54307,0.61,0.64296,0.70187,0.80514,0.82135,0.89521,0.94556
234.3,0.5,0.54391,0.60901,0.64286,0.70173,0.80474,0.82135,0.89508,0.94556
234.4,0.5,0.5448,0.60803,0.64277,0.70161,0.80432,0.82137,0.89495,0.94556
234.5,0.5,0.54573,0.60707,0.64269,0.7015,0.80389,0.82139,0.89483,0.94556
234.6,0.5,0.5467,0.60612,0.64261,0.70139,0.80344,0.82141,0.8947,0.94556
234.7,0.5,0.54771,0.60519,0.64255,0.70129,0.80298,0.82144,0.89457,0.94556
234.8,0.5,0.54875,0.60427,0.64249,0.7012,0.8025,0.82148,0.89444,0.94556
234.9,0.5,0.54983,0.60338,0.64243,0.70111,0.80201,0.82153,0.89431,0.94556
235,0.5,0.55095,0.6025,0.64238,0.70103,0.80151,0.82158,0.89418,0.94556
235.1,0.5,0.55209,0.60165,0.64234,0.70096,0.80099,0.82163,0.89405,0.94555
235.2,0.5,0.55327,0.60081,0.6423,0.70089,0.80046,0.8217,0.89392,0.94555
235.3,0.5,0.55446,0.6,0.64227,0.70083,0.79992,0.82177,0.89379,0.94555
235.4,0.5,0.55568,0.59921,0.64225,0.70078,0.79936,0.82185,0.89366,0.94555
235.5,0.5,0.55692,0.59845,0.64223,0.70073,0.7988,0.82193,0.89353,0.94555
235.6,0.5,0.55818,0.5977,0.64222,0.70069,0.79822,0.82202,0.89341,0.94555
235.7,0.5,0.55944,0.59699,0.64221,0.70066,0.79763,0.82212,0.89328,0.94555
235.8,0.5,0.56071,0.5963,0.6422,0.70063,0.79703,0.82222,0.89315,0.94555
235.9,0.5,0.56199,0.59563,0.6422,0.70061,0.79643,0.82233,0.89302,0.94555
236,0.5,0.56326,0.59499,0.64221,0.70059,0.79581,0.82245,0.89289,0.94555
236.1,0.5,0.56453,0.59437,0.64222,0.70058,0.79519,0.82257,0.89276,0.94555
236.2,0.5,0.56578,0.59378,0.64223,0.70057,0.79456,0.8227,0.89264,0.94555
236.3,0.5,0.56703,0.59321,0.64225,0.70057,0.79392,0.82284,0.89251,0.94555
236.4,0.5,0.56826,0.59267,0.64228,0.70057,0.79327,0.82298,0.89239,0.94555
236.5,0.5,0.56947,0.59215,0.64231,0.70058,0.79262,0.82314,0.89226,0.94555
236.6,0.5,0.57066,0.59166,0.64234,0.7006,0.79197,0.82329,0.89214,0.94555
236.7,0.5,0.57182,0.59119,0.64238,0.70062,0.79131,0.82346,0.89201,0.94555
236.8,0.5,0.57295,0.59074,0.64242,0.70065,0.79065,0.82363,0.89189,0.94555
236.9,0.5,0.57405,0.59032,0.64247,0.70068,0.78998,0.82381,0.89177,0.94555
237,0.5,0.57512,0.58992,0.64253,0.70072,0.78932,0.824,0.89165,0.94555
237.1,0.5,0.57615,0.58954,0.64258,0.70076,0.78865,0.8242,0.89153,0.94555
237.2,0.5,0.57715,0.58918,0.64265,0.70081,0.78798,0.8244,0.89141,0.94555
237.3,0.5,0.57811,0.58884,0.64272,0.70086,0.78731,0.82461,0.89129,0.94555
237.4,0.5,0.57903,0.58852,0.64279,0.70092,0.78664,0.82482,0.89118,0.94554
237.5,0.5,0.5799,0.58822,0.64287,0.70099,0.78598,0.82505,0.89106,0.94554
237.6,0.5,0.58074,0.58794,0.64296,0.70106,0.78531,0.82528,0.89095,0.94554
237.7,0.5,0.58154,0.58768,0.64305,0.70114,0.78465,0.82552,0.89084,0.94554
237.8,0.5,0.58229,0.58744,0.64315,0.70123,0.78399,0.82576,0.89073,0.94554
237.9,0.5,0.58301,0.58721,0.64326,0.70132,0.78334,0.82602,0.89062,0.94554
238,0.5,0.58368,0.587,0.64337,0.70142,0.78269,0.82628,0.89051,0.94554
238.1,0.5,0.58431,0.5868,0.64349,0.70153,0.78204,0.82655,0.8904,0.94554
238.2,0.5,0.5849,0.58662,0.64362,0.70164,0.7814,0.82682,0.8903,0.94554
238.3,0.5,0.58545,0.58645,0.64376,0.70177,0.78077,0.8271,0.89019,0.94554
238.4,0.5,0.58596,0.5863,0.6439,0.7019,0.78015,0.82739,0.89009,0.94554
238.5,0.5,0.58644,0.58616,0.64406,0.70204,0.77953,0.82769,0.88999,0.94554
238.6,0.5,0.58688,0.58603,0.64422,0.70218,0.77892,0.82799,0.88989,0.94554
238.7,0.5,0.58728,0.58591,0.64439,0.70234,0.77831,0.8283,0.8898,0.94554
238.8,0.5,0.58765,0.5858,0.64458,0.7025,0.77772,0.82862,0.8897,0.94554
238.9,0.5,0.58799,0.58571,0.64477,0.70268,0.77713,0.82894,0.88961,0.94554
239,0.5,0.5883,0.58562,0.64498,0.70286,0.77656,0.82927,0.88952,0.94554
239.1,0.5,0.58857,0.58554,0.6452,0.70306,0.77599,0.82961,0.88943,0.94554
239.2,0.5,0.58882,0.58547,0.64543,0.70326,0.77543,0.82995,0.88934,0.94554
239.3,0.5,0.58904,0.58541,0.64568,0.70348,0.77489,0.8303,0.88926,0.94554
239.4,0.5,0.58923,0.58535,0.64594,0.70371,0.77435,0.83065,0.88917,0.94554
239.5,0.5,0.5894,0.58531,0.64621,0.70395,0.77382,0.83101,0.88909,0.94554
239.6,0.5,0.58955,0.58527,0.6465,0.7042,0.77331,0.83138,0.88901,0.94554
239.7,0.5,0.58967,0.58524,0.64681,0.70447,0.7728,0.83175,0.88893,0.94554
239.8,0.5,0.58978,0.58521,0.64713,0.70475,0.77231,0.83212,0.88886,0.94554
239.9,0.5,0.58986,0.58519,0.64748,0.70504,0.77182,0.8325,0.88879,0.94554
240,0.5,0.58993,0.58517,0.64784,0.70535,0.77135,0.83289,0.88871,0.94554
240.1,0.5,0.58998,0.58516,0.64822,0.70567,0.77089,0.83328,0.88865,0.94554
240.2,0.5,0.59002,0.58516,0.64862,0.70601,0.77044,0.83367,0.88858,0.94554
240.3,0.5,0.59004,0.58516,0.64904,0.70637,0.77,0.83407,0.88852,0.94554
240.4,0.5,0.59005,0.58516,0.64949,0.70674,0.76957,0.83447,0.88845,0.94554
240.5,0.5,0.59004,0.58517,0.64995,0.70712,0.76916,0.83488,0.88839,0.94554
240.6,0.5,0.59003,0.58518,0.65044,0.70753,0.76875,0.83529,0.88834,0.94554
240.7,0.5,0.59,0.5852,0.65096,0.70795,0.76836,0.8357,0.88828,0.94554
240.8,0.5,0.58997,0.58522,0.6515,0.70839,0.76797,0.83612,0.88823,0.94554
240.9,0.5,0.58993,0.58524,0.65207,0.70885,0.7676,0.83653,0.88818,0.94554
241,0.5,0.58987,0.58527,0.65266,0.70933,0.76724,0.83695,0.88813,0.94554
241.1,0.5,0.58982,0.58531,0.65327,0.70982,0.76689,0.83737,0.88808,0.94554
241.2,0.5,0.58975,0.58534,0.65392,0.71034,0.76655,0.8378,0.88804,0.94554
241.3,0.5,0.58968,0.58538,0.65459,0.71087,0.76622,0.83822,0.888,0.94554
241.4,0.5,0.5896,0.58543,0.65529,0.71143,0.7659,0.83864,0.88796,0.94554
241.5,0.5,0.58952,0.58547,0.65602,0.712,0.76559,0.83907,0.88793,0.94553
241.6,0.5,0.58943,0.58552,0.65677,0.7126,0.7653,0.8395,0.88789,0.94553
241.7,0.5,0.58934,0.58558,0.65755,0.71321,0.76501,0.83992,0.88786,0.94553
241.8,0.5,0.58924,0.58564,0.65835,0.71384,0.76473,0.84035,0.88783,0.94553
241.9,0.5,0.58914,0.5857,0.65918,0.7145,0.76446,0.84077,0.88781,0.94553
242,0.5,0.58903,0.58577,0.66004,0.71517,0.7642,0.8412,0.88778,0.94553
242.1,0.5,0.58892,0.58585,0.66092,0.71586,0.76395,0.84162,0.88776,0.94553
242.2,0.5,0.58881,0.58592,0.66182,0.71656,0.76371,0.84205,0.88774,0.94553
242.3,0.5,0.58869,0.58601,0.66274,0.71729,0.76348,0.84247,0.88773,0.94553
242.4,0.5,0.58857,0.58609,0.66368,0.71803,0.76326,0.84289,0.88771,0.94553
242.5,0.5,0.58844,0.58619,0.66465,0.71879,0.76305,0.8433,0.8877,0.94553
242.6,0.5,0.58831,0.58629,0.66562,0.71956,0.76284,0.84372,0.88769,0.94553
242.7,0.5,0.58817,0.58639,0.66662,0.72035,0.76265,0.84413,0.88769,0.94553
242.8,0.5,0.58802,0.58651,0.66763,0.72115,0.76246,0.84454,0.88768,0.94553
242.9,0.5,0.58787,0.58663,0.66864,0.72196,0.76228,0.84494,0.88768,0.94553
243,0.5,0.58772,0.58676,0.66967,0.72278,0.76211,0.84535,0.88768,0.94553
243.1,0.5,0.58756,0.58689,0.67071,0.72362,0.76195,0.84575,0.88769,0.94553
243.2,0.5,0.58739,0.58704,0.67175,0.72446,0.76179,0.84614,0.88769,0.94553
243.3,0.5,0.58721,0.58719,0.6728,0.72531,0.76164,0.84653,0.8877,0.94553
243.4,0.5,0.58702,0.58735,0.67384,0.72617,0.7615,0.84692,0.88772,0.94553
243.5,0.5,0.58683,0.58753,0.67489,0.72703,0.76137,0.8473,0.88773,0.94553
243.6,0.5,0.58662,0.58771,0.67593,0.7279,0.76125,0.84768,0.88775,0.94553
243.7,0.5,0.58641,0.58791,0.67697,0.72877,0.76113,0.84806,0.88777,0.94553
243.8,0.5,0.58618,0.58812,0.678,0.72964,0.76102,0.84843,0.88779,0.94553
243.9,0.5,0.58594,0.58834,0.67902,0.73051,0.76091,0.84879,0.88781,0.94553
244,0.5,0.58568,0.58858,0.68003,0.73139,0.76082,0.84915,0.88784,0.94553
244.1,0.5,0.58542,0.58883,0.68104,0.73225,0.76073,0.8495,0.88787,0.94554
244.2,0.5,0.58514,0.5891,0.68202,0.73312,0.76064,0.84985,0.8879,0.94554
244.3,0.5,0.58484,0.58938,0.683,0.73398,0.76057,0.85019,0.88793,0.94554
244.4,0.5,0.58452,0.58969,0.68395,0.73483,0.7605,0.85052,0.88797,0.94554
244.5,0.5,0.58419,0.59001,0.68489,0.73568,0.76043,0.85085,0.88801,0.94554
244.6,0.5,0.58384,0.59035,0.68581,0.73652,0.76037,0.85118,0.88805,0.94554
244.7,0.5,0.58347,0.59071,0.68671,0.73735,0.76032,0.85149,0.88809,0.94554
244.8,0.5,0.58308,0.5911,0.68759,0.73817,0.76028,0.8518,0.88814,0.94554
244.9,0.5,0.58267,0.59151,0.68845,0.73898,0.76024,0.85211,0.88818,0.94554
245,0.5,0.58224,0.59195,0.68928,0.73978,0.76021,0.85241,0.88824,0.94554
245.1,0.5,0.58178,0.59241,0.69009,0.74057,0.76018,0.8527,0.88829,0.94554
245.2,0.5,0.5813,0.5929,0.69088,0.74134,0.76016,0.85298,0.88834,0.94554
245.3,0.5,0.58079,0.59341,0.69164,0.7421,0.76015,0.85326,0.8884,0.94554
245.4,0.5,0.58026,0.59396,0.69238,0.74284,0.76014,0.85353,0.88846,0.94554
245.5,0.5,0.57971,0.59453,0.69309,0.74357,0.76014,0.85379,0.88852,0.94554
245.6,0.5,0.57912,0.59514,0.69378,0.74429,0.76014,0.85404,0.88858,0.94554
245.7,0.5,0.57852,0.59578,0.69445,0.74498,0.76015,0.85429,0.88865,0.94554
245.8,0.5,0.57788,0.59645,0.69509,0.74567,0.76017,0.85453,0.88872,0.94554
245.9,0.5,0.57722,0.59716,0.6957,0.74633,0.76019,0.85476,0.88879,0.94554
246,0.5,0.57653,0.5979,0.69629,0.74698,0.76022,0.85499,0.88886,0.94554
246.1,0.5,0.57581,0.59867,0.69685,0.74761,0.76025,0.85521,0.88893,0.94554
246.2,0.5,0.57507,0.59948,0.69739,0.74822,0.7603,0.85542,0.88901,0.94554
246.3,0.5,0.5743,0.60032,0.6979,0.74882,0.76034,0.85562,0.88909,0.94554
246.4,0.5,0.5735,0.6012,0.6984,0.74939,0.7604,0.85581,0.88917,0.94554
246.5,0.5,0.57268,0.60211,0.69886,0.74995,0.76046,0.856,0.88925,0.94554
246.6,0.5,0.57184,0.60305,0.69931,0.75049,0.76053,0.85618,0.88933,0.94554
246.7,0.5,0.57097,0.60402,0.69973,0.75102,0.76061,0.85635,0.88942,0.94554
246.8,0.5,0.57008,0.60503,0.70012,0.75152,0.76069,0.85651,0.8895,0.94554
246.9,0.5,0.56917,0.60606,0.7005,0.75201,0.76078,0.85666,0.88959,0.94554
247,0.5,0.56823,0.60711,0.70086,0.75248,0.76087,0.85681,0.88968,0.94554
247.1,0.5,0.56728,0.60819,0.70119,0.75293,0.76098,0.85694,0.88978,0.94554
247.2,0.5,0.56632,0.6093,0.7015,0.75336,0.76109,0.85707,0.88987,0.94554
247.3,0.5,0.56533,0.61042,0.7018,0.75378,0.76121,0.85719,0.88997,0.94554
247.4,0.5,0.56434,0.61156,0.70207,0.75418,0.76134,0.8573,0.89006,0.94554
247.5,0.5,0.56333,0.61271,0.70233,0.75456,0.76147,0.85741,0.89016,0.94554
247.6,0.5,0.56231,0.61387,0.70256,0.75492,0.76161,0.8575,0.89026,0.94554
247.7,0.5,0.56128,0.61505,0.70278,0.75527,0.76177,0.85759,0.89036,0.94554
247.8,0.5,0.56025,0.61622,0.70298,0.7556,0.76193,0.85766,0.89046,0.94554
247.9,0.5,0.55922,0.6174,0.70317,0.75591,0.7621,0.85773,0.89057,0.94554
248,0.5,0.55818,0.61858,0.70334,0.7562,0.76227,0.85779,0.89067,0.94554
248.1,0.5,0.55714,0.61976,0.70349,0.75648,0.76246,0.85784,0.89078,0.94554
248.2,0.5,0.5561,0.62093,0.70362,0.75675,0.76266,0.85788,0.89089,0.94554
248.3,0.5,0.55507,0.62209,0.70375,0.75699,0.76286,0.85791,0.891,0.94554
248.4,0.5,0.55405,0.62324,0.70385,0.75723,0.76308,0.85794,0.89111,0.94554
248.5,0.5,0.55303,0.62437,0.70394,0.75744,0.76331,0.85795,0.89122,0.94554
248.6,0.5,0.55203,0.62549,0.70402,0.75764,0.76354,0.85796,0.89133,0.94554
248.7,0.5,0.55103,0.62659,0.70408,0.75782,0.76379,0.85795,0.89144,0.94554
248.8,0.5,0.55005,0.62767,0.70413,0.75799,0.76405,0.85794,0.89156,0.94555
248.9,0.5,0.54908,0.62872,0.70417,0.75815,0.76432,0.85792,0.89167,0.94555
249,0.5,0.54814,0.62975,0.70419,0.75829,0.7646,0.85789,0.89178,0.94555
249.1,0.5,0.5472,0.63075,0.70421,0.75841,0.76489,0.85784,0.8919,0.94555
249.2,0.5,0.54629,0.63172,0.7042,0.75852,0.76519,0.85779,0.89202,0.94555
249.3,0.5,0.5454,0.63267,0.70419,0.75861,0.76551,0.85773,0.89213,0.94555
249.4,0.5,0.54454,0.63359,0.70416,0.75869,0.76583,0.85766,0.89225,0.94555
249.5,0.5,0.54369,0.63447,0.70412,0.75876,0.76617,0.85758,0.89237,0.94555
249.6,0.5,0.54287,0.63532,0.70407,0.75881,0.76652,0.85749,0.89249,0.94555
249.7,0.5,0.54208,0.63614,0.704,0.75884,0.76689,0.8574,0.89261,0.94555
249.8,0.5,0.54131,0.63693,0.70392,0.75887,0.76726,0.85729,0.89273,0.94555
249.9,0.5,0.54057,0.63768,0.70383,0.75887,0.76765,0.85717,0.89285,0.94555
250,0.5,0.53986,0.6384,0.70372,0.75886,0.76805,0.85704,0.89297,0.94555
250.1,0.5,0.53917,0.63909,0.70361,0.75884,0.76847,0.85691,0.89309,0.94555
250.2,0.5,0.53851,0.63974,0.70347,0.7588,0.76889,0.85676,0.89321,0.94555
250.3,0.5,0.53788,0.64036,0.70333,0.75875,0.76933,0.8566,0.89333,0.94555
250.4,0.5,0.53727,0.64095,0.70317,0.75868,0.76979,0.85644,0.89345,0.94555
250.5,0.5,0.5367,0.64151,0.703,0.7586,0.77025,0.85626,0.89357,0.94555
250.6,0.5,0.53615,0.64204,0.70281,0.7585,0.77073,0.85608,0.89369,0.94555
250.7,0.5,0.53563,0.64253,0.7026,0.75838,0.77122,0.85589,0.89381,0.94555
250.8,0.5,0.53514,0.643,0.70238,0.75825,0.77172,0.85568,0.89393,0.94555
250.9,0.5,0.53467,0.64343,0.70215,0.7581,0.77224,0.85547,0.89405,0.94555
251,0.5,0.53423,0.64384,0.7019,0.75794,0.77276,0.85525,0.89417,0.94555
251.1,0.5,0.53382,0.64422,0.70163,0.75776,0.7733,0.85501,0.89429,0.94555
251.2,0.5,0.53343,0.64457,0.70134,0.75757,0.77385,0.85477,0.89441,0.94555
251.3,0.5,0.53307,0.6449,0.70104,0.75735,0.77441,0.85452,0.89453,0.94555
251.4,0.5,0.53273,0.6452,0.70072,0.75712,0.77498,0.85427,0.89464,0.94555
251.5,0.5,0.53241,0.64548,0.70038,0.75688,0.77556,0.854,0.89476,0.94555
251.6,0.5,0.53212,0.64574,0.70002,0.75661,0.77615,0.85372,0.89488,0.94555
251.7,0.5,0.53185,0.64597,0.69964,0.75633,0.77675,0.85344,0.895,0.94555
251.8,0.5,0.53159,0.64618,0.69924,0.75602,0.77735,0.85314,0.89511,0.94555
251.9,0.5,0.53136,0.64638,0.69882,0.7557,0.77797,0.85284,0.89523,0.94555
252,0.5,0.53115,0.64655,0.69838,0.75536,0.77859,0.85253,0.89534,0.94555
252.1,0.5,0.53096,0.6467,0.69792,0.75501,0.77922,0.85222,0.89545,0.94556
252.2,0.5,0.53078,0.64684,0.69744,0.75463,0.77986,0.85189,0.89557,0.94556
252.3,0.5,0.53063,0.64696,0.69693,0.75423,0.7805,0.85156,0.89568,0.94556
252.4,0.5,0.53048,0.64707,0.6964,0.75382,0.78115,0.85122,0.89579,0.94556
252.5,0.5,0.53036,0.64716,0.69585,0.75338,0.7818,0.85087,0.8959,0.94556
252.6,0.5,0.53024,0.64723,0.69528,0.75293,0.78245,0.85052,0.89601,0.94556
252.7,0.5,0.53014,0.64729,0.69468,0.75245,0.78311,0.85015,0.89611,0.94556
252.8,0.5,0.53005,0.64734,0.69406,0.75195,0.78377,0.84979,0.89622,0.94556
252.9,0.5,0.52998,0.64738,0.69342,0.75144,0.78443,0.84941,0.89633,0.94556
253,0.5,0.52991,0.6474,0.69275,0.7509,0.78509,0.84903,0.89643,0.94556
253.1,0.5,0.52986,0.64741,0.69206,0.75035,0.78576,0.84865,0.89653,0.94556
253.2,0.5,0.52981,0.64741,0.69135,0.74978,0.78642,0.84826,0.89663,0.94556
253.3,0.5,0.52978,0.6474,0.69062,0.74918,0.78708,0.84786,0.89673,0.94556
253.4,0.5,0.52975,0.64739,0.68986,0.74857,0.78774,0.84746,0.89683,0.94556
253.5,0.5,0.52973,0.64736,0.68908,0.74794,0.7884,0.84706,0.89693,0.94556
253.6,0.5,0.52971,0.64732,0.68829,0.74729,0.78905,0.84665,0.89702,0.94556
253.7,0.5,0.52971,0.64727,0.68747,0.74662,0.7897,0.84624,0.89712,0.94556
253.8,0.5,0.5297,0.64722,0.68664,0.74594,0.79035,0.84582,0.89721,0.94556
253.9,0.5,0.52971,0.64715,0.68578,0.74523,0.79099,0.8454,0.8973,0.94556
254,0.5,0.52972,0.64708,0.68491,0.74452,0.79163,0.84498,0.89739,0.94556
254.1,0.5,0.52973,0.647,0.68403,0.74378,0.79226,0.84456,0.89748,0.94556
254.2,0.5,0.52975,0.6469,0.68313,0.74303,0.79288,0.84413,0.89757,0.94556
254.3,0.5,0.52977,0.6468,0.68221,0.74227,0.7935,0.8437,0.89765,0.94556
254.4,0.5,0.5298,0.6467,0.68129,0.7415,0.79411,0.84327,0.89773,0.94556
254.5,0.5,0.52983,0.64658,0.68035,0.74071,0.79471,0.84284,0.89781,0.94556
254.6,0.5,0.52986,0.64645,0.67941,0.73991,0.79531,0.84241,0.89789,0.94556
254.7,0.5,0.52989,0.64632,0.67845,0.7391,0.79589,0.84198,0.89797,0.94556
254.8,0.5,0.52993,0.64617,0.67749,0.73828,0.79647,0.84154,0.89805,0.94556
254.9,0.5,0.52997,0.64602,0.67653,0.73746,0.79703,0.84111,0.89812,0.94556
255,0.5,0.53002,0.64585,0.67556,0.73662,0.79759,0.84068,0.89819,0.94556
255.1,0.5,0.53006,0.64567,0.67459,0.73578,0.79814,0.84024,0.89826,0.94556
255.2,0.5,0.53011,0.64549,0.67362,0.73494,0.79868,0.83981,0.89833,0.94556
255.3,0.5,0.53016,0.64529,0.67265,0.73409,0.7992,0.83938,0.89839,0.94556
255.4,0.5,0.53021,0.64508,0.67169,0.73324,0.79972,0.83896,0.89846,0.94556
255.5,0.5,0.53027,0.64485,0.67072,0.73239,0.80022,0.83853,0.89852,0.94556
